geonameid,name,latitude,longitude,countrycode,population,timezone,admin1code,alternatenames,Tourist Arrivals (millions),Ease of Business Score,GDP per Capita (USD),International Air Passengers,Safety Index (Low Crime Rate),Destination Wedding Score
2758064,Bussum,52.27333,5.16111,NL,31334,Europe/Amsterdam,07,"['Bjussjum', 'Bussum', 'Busum', 'bu sen', 'bwswm', 'Бюссюм', 'Բուսում', 'بوسوم', '布森']",0.06202901421867798,0.21693121693121692,0.25110037270634356,0.029046128330878943,0.012495675294462548,0.11927381538873753
2758174,Brunssum,50.94667,5.97083,NL,29254,Europe/Amsterdam,05,"['Brjunssume', 'Broensem', 'Brunssum', 'Brunsum', 'Брюнссуме']",0.06202901421867798,0.21693121693121692,0.25110037270634356,0.029046128330878943,0.012495675294462548,0.11927381538873753
2758177,Brummen,52.09,6.15556,NL,21344,Europe/Amsterdam,03,"['Brummen', 'Бруммен']",0.06202901421867798,0.21693121693121692,0.25110037270634356,0.029046128330878943,0.012495675294462548,0.11927381538873753
2758401,Breda,51.58656,4.77596,NL,167673,Europe/Amsterdam,06,"['Breda', 'Breda khot', 'Brehda', 'Brenta', 'Brigita', 'Bréda', 'GLZ', 'be rda', 'beuleda', 'brda', 'brdh', 'breda', 'bryda', 'bu lei da', 'bureda', 'Μπρέντα', 'Бреда', 'Бреда хот', 'Брэда', 'Բրեդա', 'ברדה', 'بردا', 'بريدا', 'بریڈا', 'เบรดา', 'ბრედა', 'ブレダ', '布雷达', '브레다']",0.06202901421867798,0.21693121693121692,0.25110037270634356,0.029046128330878943,0.012495675294462548,0.11927381538873753
2758460,Boxtel,51.59083,5.32917,NL,29511,Europe/Amsterdam,06,"['Bokstel', 'Boxtel', 'bwkstl', 'Бокстел', 'Բոքստել', 'بوكستل']",0.06202901421867798,0.21693121693121692,0.25110037270634356,0.029046128330878943,0.012495675294462548,0.11927381538873753
2758547,Boskoop,52.075,4.65556,NL,15222,Europe/Amsterdam,11,"['Boskop', 'bo si ke pu', 'Боскоп', 'Բոսկոպ', '博斯科普']",0.06202901421867798,0.21693121693121692,0.25110037270634356,0.029046128330878943,0.012495675294462548,0.11927381538873753
2751773,Leiden,52.15833,4.49306,NL,119713,Europe/Amsterdam,11,"['Lajden', 'Leida', 'Leiden', 'Leidenas', 'Leidene', 'Leie', 'Leien', 'Leinten', 'Lejda', 'Lejdehn', 'Lejden', 'Lejdeni', 'Leyde', 'Leyden', 'Lugdunum', 'Lugdunum Batavorum', 'Lèida', ""la'idena"", 'lai dun', 'laitan', 'laydn', 'laydyn', 'leideni', 'leideon', 'li dein', 'lydn', 'lyydn', 'raiden', 'Λέιντεν', 'Лайден', 'Лајден', 'Лейден', 'Лейдэн', 'Լեյդեն', 'ליידן', 'لائڈن', 'لايدن', 'لايدين', 'لیدن', 'লাইডেন', 'லைடன்', 'ไลเดิน', 'ლეიდენი', 'ライデン', '莱顿', '레이던']",0.06202901421867798,0.21693121693121692,0.25110037270634356,0.029046128330878943,0.012495675294462548,0.11927381538873753
2751792,Leeuwarden,53.20139,5.80859,NL,91424,Europe/Amsterdam,02,"[""L'ovet"", 'LWR', 'Leeuwarden', 'Leewarden', 'Leuvardehn', 'Leuvarden', 'Leuvardena', 'Leuvardenas', 'Leyvarden', 'Lieuwarden', 'Liewarde', 'Liwwadden', 'Ljouwert', 'leiualeudeon', 'lew ar dein', 'liyuvardena', 'lu fa deng', 'lywwardn', 'rewaruden', 'Леуварден', 'Леўвардэн', 'Льовет', 'ليوواردن', 'لیوواردن', 'लीयुवार्डेन', 'เลวาร์เดิน', 'レーワルデン', '吕伐登', '레이우아르던']",0.06202901421867798,0.21693121693121692,0.25110037270634356,0.029046128330878943,0.012495675294462548,0.11927381538873753
2748729,Papendrecht,51.83167,4.6875,NL,31621,Europe/Amsterdam,11,"['Papendrekht', 'Papendrext', 'pa peng de lei he te', 'Папендрехт', 'Պապենդրեխտ', '帕彭德雷赫特']",0.06202901421867798,0.21693121693121692,0.25110037270634356,0.029046128330878943,0.012495675294462548,0.11927381538873753
2751771,Leiderdorp,52.15833,4.52917,NL,25966,Europe/Amsterdam,11,"['Lejderdorp', 'Lejderdorpe', 'Leyderdorp', 'lai de duo pu', 'laydrdwrb', 'Лейдердорп', 'Лейдердорпе', 'Լեյդերդորպ', 'لايدردورب', '莱德多普']",0.06202901421867798,0.21693121693121692,0.25110037270634356,0.029046128330878943,0.012495675294462548,0.11927381538873753
2747034,Soest,52.17333,5.29167,NL,45021,Europe/Amsterdam,09,"['Sust', 'Zoest', 'swst', 'Зоест', 'Суст', 'Սուստ', 'سوست']",0.06202901421867798,0.21693121693121692,0.25110037270634356,0.029046128330878943,0.012495675294462548,0.11927381538873753
2745392,Vlissingen,51.4425,3.57361,NL,45273,Europe/Amsterdam,10,"['Flesinga', 'Flessinga', 'Flessingue', 'Flissingen', 'Flushing', 'Vlisingen', 'Vlissienge', 'Vlissinge', 'Vlissingen', 'flsnkn', 'flsnqn', 'flysnjn', 'fu li xin en', 'peullising-eon', 'Влиссинген', 'Флиссинген', 'Վլիսինգեն', 'فلسنقن', 'فلسنكن', 'فليسنجن', '弗利辛恩', '플리싱언']",0.06202901421867798,0.21693121693121692,0.25110037270634356,0.029046128330878943,0.012495675294462548,0.11927381538873753
2745467,Vlaardingen,51.9125,4.34167,NL,73798,Europe/Amsterdam,11,"['Vlaardinge', 'Vlaardingen']",0.06202901421867798,0.21693121693121692,0.25110037270634356,0.029046128330878943,0.012495675294462548,0.11927381538873753
2745580,Vianen,51.9925,5.09167,NL,19931,Europe/Amsterdam,09,[''],0.06202901421867798,0.21693121693121692,0.25110037270634356,0.029046128330878943,0.012495675294462548,0.11927381538873753
2745634,Venray,51.525,5.975,NL,39047,Europe/Amsterdam,05,"['Venraai', 'Venraij']",0.06202901421867798,0.21693121693121692,0.25110037270634356,0.029046128330878943,0.012495675294462548,0.11927381538873753
2745641,Venlo,51.37,6.16806,NL,101603,Europe/Amsterdam,05,"['Fenlo', 'VSN', 'Venlas', 'Venlo', 'Venlonum', 'Venloo', 'fen luo', 'fenro', 'fnlw', 'wynlw', 'Φένλο', 'Венло', 'فنلو', 'وینلو', 'フェンロー', '芬洛']",0.06202901421867798,0.21693121693121692,0.25110037270634356,0.029046128330878943,0.012495675294462548,0.11927381538873753
2745673,Velsen-Zuid,52.46,4.65,NL,67758,Europe/Amsterdam,07,"['Velsen', 'Velzen']",0.06202901421867798,0.21693121693121692,0.25110037270634356,0.029046128330878943,0.012495675294462548,0.11927381538873753
2745677,Velp,51.995,5.97361,NL,17669,Europe/Amsterdam,03,"['Felp', 'wlp  khldrland', 'ولپ، خلدرلاند']",0.06202901421867798,0.21693121693121692,0.25110037270634356,0.029046128330878943,0.012495675294462548,0.11927381538873753
2745726,Veghel,51.61667,5.54861,NL,25352,Europe/Amsterdam,06,"['Vechel', 'Vegel', 'Veghel', 'Vexel', 'Вегел', 'Վեխել']",0.06202901421867798,0.21693121693121692,0.25110037270634356,0.029046128330878943,0.012495675294462548,0.11927381538873753
2745774,Veenendaal,52.02863,5.55891,NL,61271,Europe/Amsterdam,09,"['QVX', 'Veenendaal', 'Venendaal']",0.06202901421867798,0.21693121693121692,0.25110037270634356,0.029046128330878943,0.012495675294462548,0.11927381538873753
2745783,Veendam,53.10667,6.87917,NL,28155,Europe/Amsterdam,04,[''],0.06202901421867798,0.21693121693121692,0.25110037270634356,0.029046128330878943,0.012495675294462548,0.11927381538873753
2745860,Valkenswaard,51.35083,5.45972,NL,31071,Europe/Amsterdam,06,"['Valkenswaard', 'Valkeswaerd']",0.06202901421867798,0.21693121693121692,0.25110037270634356,0.029046128330878943,0.012495675294462548,0.11927381538873753
2745912,Utrecht,52.09083,5.12222,NL,361742,Europe/Amsterdam,09,"['Gemeente Utrecht', 'Magaalada Utrecht', 'Outrechte', 'Owtrext', 'Traiectum ad Rhenum', 'UTC', 'Utert', 'Utrech', 'Utrecht', 'Utrechtas', 'Utrehkht', 'Utreht', 'Utrehta', 'Utrehto', 'Utrei', 'Utrekht', 'Utrekht khot', 'Utreque', 'Utrext', 'Utreĥto', 'awtrkht', 'utrekhta', 'witeuleheuteu', 'wu de lei zhi', 'yu the rkt', 'yutorehito', 'ywtrkht', 'ywtrykht', 'Ουτρέχτη', 'Утрехт', 'Утрехт хот', 'Утрэхт', 'Ուտրեխտ', 'אוטרכט', 'أوترخت', 'اوترخت', 'یوترخت', 'یوتریخت', 'ܐܘܛܪܝܟܛ', 'उट्रेख्त', 'ยูเทรกต์', 'ယူးထရက်မြို့', 'უტრეხტი', 'ユトレヒト', '乌得勒支', '烏德勒支', '위트레흐트']",0.06202901421867798,0.21693121693121692,0.25110037270634356,0.029046128330878943,0.012495675294462548,0.11927381538873753
2745932,Urk,52.6625,5.60139,NL,17345,Europe/Amsterdam,16,['Urk'],0.06202901421867798,0.21693121693121692,0.25110037270634356,0.029046128330878943,0.012495675294462548,0.11927381538873753
2745973,Uithoorn,52.2375,4.82639,NL,26846,Europe/Amsterdam,07,"['Authorn', 'Ehjtkhorn', 'Uithoorn', 'Uthoarn', 'ao te huo lun', 'awthwrn', 'Эйтхорн', 'Աուտհորն', 'آوتهورن', '奥特霍伦']",0.06202901421867798,0.21693121693121692,0.25110037270634356,0.029046128330878943,0.012495675294462548,0.11927381538873753
2746005,Uden,51.66083,5.61944,NL,34601,Europe/Amsterdam,06,"['UDE', 'Uden', 'Уден']",0.06202901421867798,0.21693121693121692,0.25110037270634356,0.029046128330878943,0.012495675294462548,0.11927381538873753
2746133,Tubbergen,52.4075,6.78472,NL,20334,Europe/Amsterdam,15,"['Tubbergen', 'Тубберген']",0.06202901421867798,0.21693121693121692,0.25110037270634356,0.029046128330878943,0.012495675294462548,0.11927381538873753
2746215,Tongelre,51.44889,5.51978,NL,19680,Europe/Amsterdam,06,['Tongelre'],0.06202901421867798,0.21693121693121692,0.25110037270634356,0.029046128330878943,0.012495675294462548,0.11927381538873753
2746301,Tilburg,51.55551,5.0913,NL,199613,Europe/Amsterdam,06,"['Cilburg', 'Tilburch', 'Tilburg', 'Tilburga', 'Tilburgas', 'Tilburgo', 'Tilia', 'di er bao', 'thi lburk', 'tilbwileuheu', 'tiruburufu', 'tylbwrkh', 'Тилбург', 'Тілбург', 'Цілбург', 'تیلبورخ', 'ٹلبرگ', 'ทิลบืร์ก', 'ტილბურგი', 'ティルブルフ', '蒂尔堡', '틸뷔르흐']",0.06202901421867798,0.21693121693121692,0.25110037270634356,0.029046128330878943,0.012495675294462548,0.11927381538873753
2746331,Tiel,51.88667,5.42917,NL,40702,Europe/Amsterdam,03,"['Tiel', 'Til', 'Тил']",0.06202901421867798,0.21693121693121692,0.25110037270634356,0.029046128330878943,0.012495675294462548,0.11927381538873753
2746420,Terneuzen,51.33583,3.82778,NL,27930,Europe/Amsterdam,10,"['Neuzen', 'Terneuze', 'Terneuzen', 'Ternezen', 'Тернезен']",0.06202901421867798,0.21693121693121692,0.25110037270634356,0.029046128330878943,0.012495675294462548,0.11927381538873753
2746504,Tegelen,51.34417,6.13611,NL,20190,Europe/Amsterdam,05,['Tegele'],0.06202901421867798,0.21693121693121692,0.25110037270634356,0.029046128330878943,0.012495675294462548,0.11927381538873753
2746766,Steenwijk,52.7875,6.12083,NL,17138,Europe/Amsterdam,15,"['Stienwyk', 'si teng wei ke', '斯滕韋克']",0.06202901421867798,0.21693121693121692,0.25110037270634356,0.029046128330878943,0.012495675294462548,0.11927381538873753
2746804,Steenbergen,51.58417,4.31944,NL,23582,Europe/Amsterdam,06,['Steenbergen'],0.06202901421867798,0.21693121693121692,0.25110037270634356,0.029046128330878943,0.012495675294462548,0.11927381538873753
2746839,Staphorst,52.645,6.21111,NL,15765,Europe/Amsterdam,15,['Staphorst'],0.06202901421867798,0.21693121693121692,0.25110037270634356,0.029046128330878943,0.012495675294462548,0.11927381538873753
2746860,Stadskanaal,52.98947,6.9504,NL,20000,Europe/Amsterdam,04,"['Afraai', 'Stadskanaal']",0.06202901421867798,0.21693121693121692,0.25110037270634356,0.029046128330878943,0.012495675294462548,0.11927381538873753
2745340,Volendam,52.495,5.07083,NL,22000,Europe/Amsterdam,07,"['Volendam', 'Volendamas', 'fu lun dan', 'pollendam', 'wwlndm', 'Волендам', 'וולנדם', '福伦丹', '폴렌담']",0.06202901421867798,0.21693121693121692,0.25110037270634356,0.029046128330878943,0.012495675294462548,0.11927381538873753
2745321,Voorburg,52.07417,4.35972,NL,38000,Europe/Amsterdam,11,"['Voorburg', 'fwrbwrkh', 'Воорбург', 'فوربورخ']",0.06202901421867798,0.21693121693121692,0.25110037270634356,0.029046128330878943,0.012495675294462548,0.11927381538873753
2745301,Voorschoten,52.1275,4.44861,NL,22468,Europe/Amsterdam,11,[''],0.06202901421867798,0.21693121693121692,0.25110037270634356,0.029046128330878943,0.012495675294462548,0.11927381538873753
2744248,Woerden,52.085,4.88333,NL,48431,Europe/Amsterdam,09,"['Verden', 'Vurden', 'Woerden', 'wu er deng', 'Верден', 'Вурден', 'Վուրդեն', '武爾登']",0.06202901421867798,0.21693121693121692,0.25110037270634356,0.029046128330878943,0.012495675294462548,0.11927381538873753
2743477,Zwolle,52.5125,6.09444,NL,111805,Europe/Amsterdam,15,"['Gemeen Zwolle', 'Svolla', 'Swol', 'Zvole', 'Zvolle', 'Zvolė', 'Zwolle', 'ci wo lei', 'jeubolleo', 'jhvola', 's wol lex', 'zfwlh', 'zi wo lei', 'zuvuore', 'zvole', 'zwwlh', 'Зволе', 'Зволле', 'Զվոլե', 'زفوله', 'زولے', 'زووله', 'झ्वोला', 'ซโวลเลอ', 'ზვოლე', 'ズヴォレ', '兹沃勒', '즈볼러']",0.06202901421867798,0.21693121693121692,0.25110037270634356,0.029046128330878943,0.012495675294462548,0.11927381538873753
2751738,Lelystad,52.50833,5.475,NL,70741,Europe/Amsterdam,16,"['LEY', 'Lelistad', 'Lelystad', 'lai li si ta de', 'Лелистад', 'لیلی\u200cاستاد', '莱利斯塔德']",0.06202901421867798,0.21693121693121692,0.25110037270634356,0.029046128330878943,0.012495675294462548,0.11927381538873753
2743608,Zutphen,52.13833,6.20139,NL,36188,Europe/Amsterdam,03,"['Zjutfen', 'Zutphen', 'Зютфен']",0.06202901421867798,0.21693121693121692,0.25110037270634356,0.029046128330878943,0.012495675294462548,0.11927381538873753
2743856,Zoetermeer,52.0575,4.49306,NL,115845,Europe/Amsterdam,11,"['Zeutermaer', 'Zoetermeer', 'zwtrmyyr', 'זוטרמייר']",0.06202901421867798,0.21693121693121692,0.25110037270634356,0.029046128330878943,0.012495675294462548,0.11927381538873753
2743949,Zevenaar,51.93,6.07083,NL,26063,Europe/Amsterdam,03,"['Zevenar', 'Зевенар']",0.06202901421867798,0.21693121693121692,0.25110037270634356,0.029046128330878943,0.012495675294462548,0.11927381538873753
2743977,Zeist,52.09,5.23333,NL,60949,Europe/Amsterdam,09,"['Seist', 'Zajst', 'Zeist', 'Zejst', 'Zeyst', 'jeiseuteu', 'zai si te', 'zaisuto', 'zayst', 'Зајст', 'Зейст', 'Զեյստ', 'زايست', 'زایست', 'ザイスト', '宰斯特', '제이스트']",0.06202901421867798,0.21693121693121692,0.25110037270634356,0.029046128330878943,0.012495675294462548,0.11927381538873753
2743997,Zeewolde,52.33,5.54167,NL,19022,Europe/Amsterdam,16,[''],0.06202901421867798,0.21693121693121692,0.25110037270634356,0.029046128330878943,0.012495675294462548,0.11927381538873753
2744042,Zandvoort,52.37125,4.53306,NL,16868,Europe/Amsterdam,07,"['Landvoort', 'Zandvoort', 'Зандвоорт']",0.06202901421867798,0.21693121693121692,0.25110037270634356,0.029046128330878943,0.012495675294462548,0.11927381538873753
2744102,Zaltbommel,51.81,5.24444,NL,26383,Europe/Amsterdam,03,"['zarutobomeru', 'zha er te bo mo er', 'ザルトボメル', '扎爾特博默爾']",0.06202901421867798,0.21693121693121692,0.25110037270634356,0.029046128330878943,0.012495675294462548,0.11927381538873753
2744114,Zaanstad,52.45313,4.81356,NL,140085,Europe/Amsterdam,07,['Zaanstad'],0.06202901421867798,0.21693121693121692,0.25110037270634356,0.029046128330878943,0.012495675294462548,0.11927381538873753
2744118,Zaandam,52.43854,4.82643,NL,71708,Europe/Amsterdam,07,"['Zaandam', 'Zandam', 'Zandamas', 'jandam', 'zan dan', 'zan dm', 'zandamu', 'Заандам', 'Зандам', 'Զանդամ', 'زان دم', 'ザーンダム', '赞丹', '잔담']",0.06202901421867798,0.21693121693121692,0.25110037270634356,0.029046128330878943,0.012495675294462548,0.11927381538873753
2744324,Wisch,51.92648,6.41705,NL,19496,Europe/Amsterdam,03,[''],0.06202901421867798,0.21693121693121692,0.25110037270634356,0.029046128330878943,0.012495675294462548,0.11927381538873753
2745154,Vught,51.65333,5.2875,NL,25043,Europe/Amsterdam,06,"['Vjugt', 'Vuxt', 'fwkht', 'Вюгт', 'Վուխտ', 'فوخت']",0.06202901421867798,0.21693121693121692,0.25110037270634356,0.029046128330878943,0.012495675294462548,0.11927381538873753
2744332,Winterswijk,51.9725,6.71944,NL,29623,Europe/Amsterdam,03,"['Vintersvejk', 'Винтерсвейк']",0.06202901421867798,0.21693121693121692,0.25110037270634356,0.029046128330878943,0.012495675294462548,0.11927381538873753
2744344,Winschoten,53.14417,7.03472,NL,18506,Europe/Amsterdam,04,"['Vinskhoten', 'Winschoten', 'Wynskoat', 'wen si huo teng', 'Винсхотен', '溫斯霍滕']",0.06202901421867798,0.21693121693121692,0.25110037270634356,0.029046128330878943,0.012495675294462548,0.11927381538873753
2744483,Wijk bij Duurstede,51.97417,5.34167,NL,17465,Europe/Amsterdam,09,"['Vayk bey Dursteyde', 'Wyk by Duerstede', 'fayk bay dywrstydh', 'Վայկ բեյ Դուրստեյդե', 'فايك باي ديورستيده']",0.06202901421867798,0.21693121693121692,0.25110037270634356,0.029046128330878943,0.012495675294462548,0.11927381538873753
2744514,Wijchen,51.80917,5.725,NL,32693,Europe/Amsterdam,03,"['Vijchen', 'Wijchen', 'Вийчен']",0.06202901421867798,0.21693121693121692,0.25110037270634356,0.029046128330878943,0.012495675294462548,0.11927381538873753
2744549,Wierden,52.35917,6.59306,NL,23244,Europe/Amsterdam,15,"['Vierden', 'Wierden', 'Виерден']",0.06202901421867798,0.21693121693121692,0.25110037270634356,0.029046128330878943,0.012495675294462548,0.11927381538873753
2744904,Weesp,52.3075,5.04167,NL,17802,Europe/Amsterdam,07,"['Vesp', 'Veysp', 'Weesp', 'fysb', 'wei si pu', 'Весп', 'Վեյսպ', 'فيسب', '韋斯普']",0.06202901421867798,0.21693121693121692,0.25110037270634356,0.029046128330878943,0.012495675294462548,0.11927381538873753
2744911,Weert,51.25167,5.70694,NL,48662,Europe/Amsterdam,05,"['Vert', 'Weerd', 'Weert', 'Wieert', 'Wieërt', 'Верт']",0.06202901421867798,0.21693121693121692,0.25110037270634356,0.029046128330878943,0.012495675294462548,0.11927381538873753
2744991,Wassenaar,52.14583,4.40278,NL,25353,Europe/Amsterdam,11,[''],0.06202901421867798,0.21693121693121692,0.25110037270634356,0.029046128330878943,0.012495675294462548,0.11927381538873753
2745088,Wageningen,51.97,5.66667,NL,35433,Europe/Amsterdam,03,"['EWS', 'Vada', 'Vageningen', 'Vageningenas', 'Vaxeningen', 'Wageningen', 'vuaheningen', 'wa han ning en', 'wa he ning en', 'wakhnyngn', 'Вагенинген', 'Վախենինգեն', 'واخنینگن', 'ヴァーヘニンゲン', '瓦罕寧恩', '瓦赫寧恩']",0.06202901421867798,0.21693121693121692,0.25110037270634356,0.029046128330878943,0.012495675294462548,0.11927381538873753
2745096,Waddinxveen,52.045,4.65139,NL,25338,Europe/Amsterdam,11,[''],0.06202901421867798,0.21693121693121692,0.25110037270634356,0.029046128330878943,0.012495675294462548,0.11927381538873753
2745123,Waalwijk,51.6825,5.07083,NL,45610,Europe/Amsterdam,06,['Waalwijk'],0.06202901421867798,0.21693121693121692,0.25110037270634356,0.029046128330878943,0.012495675294462548,0.11927381538873753
2746932,Spijkenisse,51.845,4.32917,NL,74988,Europe/Amsterdam,11,['Spijkenisse'],0.06202901421867798,0.21693121693121692,0.25110037270634356,0.029046128330878943,0.012495675294462548,0.11927381538873753
2743493,Zwijndrecht,51.8175,4.63333,NL,45696,Europe/Amsterdam,11,"['Zuindracum', 'Zvayndrext', 'Zvejndrekht', 'Zvejndrekhte', 'Zwijndrecht', 'ci wei en de lei he te', 'zfayndrykht', 'Звейндрехт', 'Звейндрехте', 'Զվայնդրեխտ', 'زفايندريخت', '兹韦恩德雷赫特']",0.06202901421867798,0.21693121693121692,0.25110037270634356,0.029046128330878943,0.012495675294462548,0.11927381538873753
2747063,Sneek,53.03297,5.6589,NL,32811,Europe/Amsterdam,02,"['Sneek', 'Snek', 'Sneêk', 'Snits', 'asnyk', 'seuneikeu', 'si nei ke', 'suneku', 'Снек', 'اسنیک', 'スネーク', '斯內克', '스네이크']",0.06202901421867798,0.21693121693121692,0.25110037270634356,0.029046128330878943,0.012495675294462548,0.11927381538873753
2750896,Middelburg,51.5,3.61389,NL,46485,Europe/Amsterdam,10,"['Medioburgum', 'Middelbourg', 'Middelburch', 'Middelburg', 'Midehlburg', ""Midelb'org"", 'Midelburg', 'Midelburgas', 'Midelburgo', 'Mintelmpourch', 'mdlbwrkh', 'mi de er bao', 'midelbwileuheu', 'mideruburufu', 'mydylbwrkh', 'Μίντελμπουρχ', 'Мидделбург', 'Миделбург', 'Миделбьорг', 'Мідделбург', 'Мідэлбург', 'مدلبورخ', 'ميديلبورخ', 'میدل\u200cبورخ', 'ミデルブルフ', '米德尔堡', '미델뷔르흐']",0.06202901421867798,0.21693121693121692,0.25110037270634356,0.029046128330878943,0.012495675294462548,0.11927381538873753
2749723,Oegstgeest,52.18,4.46944,NL,21149,Europe/Amsterdam,11,"['Oegstgeest', 'Oestgeest']",0.06202901421867798,0.21693121693121692,0.25110037270634356,0.029046128330878943,0.012495675294462548,0.11927381538873753
2749756,Nunspeet,52.37917,5.78611,NL,19496,Europe/Amsterdam,03,[''],0.06202901421867798,0.21693121693121692,0.25110037270634356,0.029046128330878943,0.012495675294462548,0.11927381538873753
2749780,Nuenen,51.47,5.55278,NL,23223,Europe/Amsterdam,06,"['Njunen', 'Nuenen', 'Нюнен']",0.06202901421867798,0.21693121693121692,0.25110037270634356,0.029046128330878943,0.012495675294462548,0.11927381538873753
2749812,Noordwijk-Binnen,52.234,4.44474,NL,24363,Europe/Amsterdam,11,['Noordwijk'],0.06202901421867798,0.21693121693121692,0.25110037270634356,0.029046128330878943,0.012495675294462548,0.11927381538873753
2750053,Nijmegen,51.8425,5.85278,NL,158732,Europe/Amsterdam,03,"['Gemeen Nimwaege', 'Naimechen', 'Najmegen', 'Neimegena', 'Neimegenas', 'Nejmegen', 'Neymeyxen', 'Nijmegen', 'Nijmeyen', 'Nimega', 'Nimegen', 'Nimegue', 'Nimwege', 'Nimwegen', 'Nimègue', 'Nymegen', 'Nymwegen', 'Nîmegue', 'Nĳmegen', 'QNQ', 'Ulpia Noviomagus Batavorum', 'nai mei heng', 'naimehen', 'naymykhn', 'ne me ken', 'neimegeni', 'neimeheon', 'njmygan', 'nymykhn', 'nyymkn', 'Ναϊμέχεν', 'Наймеген', 'Најмеген', 'Неймеген', 'Նեյմեյխեն', 'ניימכן', 'نايميخن', 'نجمیگان', 'نیمیخن', 'เนเมเกน', 'ნეიმეგენი', 'ኔመሕን', 'ナイメーヘン', '奈梅亨', '네이메헌']",0.06202901421867798,0.21693121693121692,0.25110037270634356,0.029046128330878943,0.012495675294462548,0.11927381538873753
2750065,Nijkerk,52.22,5.48611,NL,38335,Europe/Amsterdam,03,"['Neykerk', 'nai kai er ke', 'naykyrk', 'neikeoleukeu', 'neikeruku', 'Նեյկերկ', 'نايكيرك', 'ネイケルク', '奈凱爾克', '네이커르크']",0.06202901421867798,0.21693121693121692,0.25110037270634356,0.029046128330878943,0.012495675294462548,0.11927381538873753
2750325,Nieuwegein,52.02917,5.08056,NL,61489,Europe/Amsterdam,09,"['Nieuwegein', 'Nieuwegen']",0.06202901421867798,0.21693121693121692,0.25110037270634356,0.029046128330878943,0.012495675294462548,0.11927381538873753
2750521,Naarden,52.29583,5.1625,NL,17115,Europe/Amsterdam,07,['Naarden'],0.06202901421867798,0.21693121693121692,0.25110037270634356,0.029046128330878943,0.012495675294462548,0.11927381538873753
2750523,Naaldwijk,51.99417,4.20972,NL,17753,Europe/Amsterdam,11,"['Naldvejk', 'Налдвейк']",0.06202901421867798,0.21693121693121692,0.25110037270634356,0.029046128330878943,0.012495675294462548,0.11927381538873753
2750815,Mijdrecht,52.20667,4.8625,NL,15230,Europe/Amsterdam,09,"['Mijdrecht', 'Mudrecht', 'Müdrecht']",0.06202901421867798,0.21693121693121692,0.25110037270634356,0.029046128330878943,0.012495675294462548,0.11927381538873753
2750884,Middelharnis,51.7575,4.16528,NL,17554,Europe/Amsterdam,11,"['Menheerse', 'Middelharnis', 'Middelkharnis', 'Midelharnis', 'mi de er ha ni si', 'Мидделхарнис', 'Միդելհարնիս', '米德尔哈尼斯']",0.06202901421867798,0.21693121693121692,0.25110037270634356,0.029046128330878943,0.012495675294462548,0.11927381538873753
2750939,Merenwijk,52.17655,4.50885,NL,16500,Europe/Amsterdam,11,[''],0.06202901421867798,0.21693121693121692,0.25110037270634356,0.029046128330878943,0.012495675294462548,0.11927381538873753
2749644,Oldenzaal,52.31333,6.92917,NL,31410,Europe/Amsterdam,15,"['Oldenzaal', 'Oldenzal', 'Олдензал']",0.06202901421867798,0.21693121693121692,0.25110037270634356,0.029046128330878943,0.012495675294462548,0.11927381538873753
2750947,Meppel,52.69583,6.19444,NL,30697,Europe/Amsterdam,01,"['Meppel', 'Меппел']",0.06202901421867798,0.21693121693121692,0.25110037270634356,0.029046128330878943,0.012495675294462548,0.11927381538873753
2751073,Medemblik,52.77167,5.10556,NL,41500,Europe/Amsterdam,07,['Medemblik'],0.06202901421867798,0.21693121693121692,0.25110037270634356,0.029046128330878943,0.012495675294462548,0.11927381538873753
2751283,Maastricht,50.84833,5.68889,NL,122378,Europe/Amsterdam,05,"['MST', 'Maastricht', 'Maastrikht', 'Maastrykht', 'Maestricht', 'Mastrichtas', 'Mastrihta', 'Mastrikht', 'Mastrique', 'Mastrixt', 'Mestreech', 'Māstrihta', 'Traiectum Mosae', 'ma si te li he te', 'mas thrichth', 'maseuteuliheuteu', 'mastrikhta', 'mastrikt', 'mastrkht', 'mastrsht', 'mastrykht', 'masutorihito', 'Μάαστριχτ', 'Маастрихт', 'Маастрыхт', 'Мастрихт', 'Մաստրիխտ', 'מאסטריכט', 'ماسترخت', 'ماسترشت', 'ماستریخت', 'मास्ट्रिख्ट', 'மாஸ்ட்ரிக்ட்', 'มาสทริชท์', 'მაასტრიხტი', 'マーストリヒト', '马斯特里赫特', '마스트리흐트']",0.06202901421867798,0.21693121693121692,0.25110037270634356,0.029046128330878943,0.012495675294462548,0.11927381538873753
2751285,Maassluis,51.92333,4.25,NL,32780,Europe/Amsterdam,11,['Maassluis'],0.06202901421867798,0.21693121693121692,0.25110037270634356,0.029046128330878943,0.012495675294462548,0.11927381538873753
2751316,Maarssen,52.13917,5.04167,NL,39675,Europe/Amsterdam,09,"['Maarsen', 'marsyn', 'مارسین']",0.06202901421867798,0.21693121693121692,0.25110037270634356,0.029046128330878943,0.012495675294462548,0.11927381538873753
2751424,Losser,52.26083,7.00417,NL,22431,Europe/Amsterdam,15,"['Losser', 'Лоссер']",0.06202901421867798,0.21693121693121692,0.25110037270634356,0.029046128330878943,0.012495675294462548,0.11927381538873753
